704,-1.62477,-2.77932,-94.6483
705,-1.6196,-2.7784,-94.6467
706,-1.614,-2.77869,-94.6547
707,-1.61058,-2.77755,-94.6541
708,-1.61257,-2.77626,-94.6504
709,-1.61318,-2.77683,-94.6524
710,-1.6123,-2.78033,-94.6552
711,-1.61074,-2.78662,-94.6632
712,-1.61777,-2.78753,-94.661
713,-1.62285,-2.79153,-94.6632
714,-1.62319,-2.7933,-94.6691
715,-1.62365,-2.79379,-94.67
716,-1.62507,-2.795,-94.6723
717,-1.62664,-2.79005,-94.6726
718,-1.62811,-2.78727,-94.6655
719,-1.62831,-2.78347,-94.6612
720,-1.63006,-2.77793,-94.6595
721,-1.63041,-2.77601,-94.6545
722,-1.62583,-2.77385,-94.6598
723,-1.62601,-2.77756,-94.6636
724,-1.63225,-2.7836,-94.6674
725,-1.63588,-2.78519,-94.6705
726,-1.63386,-2.79104,-94.6655
727,-1.63677,-2.79173,-94.6714
728,-1.63472,-2.78915,-94.6681
729,-1.63384,-2.78781,-94.6639
730,-1.635,-2.78658,-94.6722
731,-1.63705,-2.78993,-94.6728
732,-1.635,-2.79542,-94.6821
733,-1.63832,-2.79842,-94.6807
