MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
58343;2018;8;13;final;203.873;0.049;390.131;0.037;final;67.0110;0.0131;0.5994;0.0122;final;-113.893;0.158;-11.503;0.042;-0.055;0.063;0.140;0.042
58344;2018;8;14;final;204.204;0.050;388.855;0.038;final;66.3162;0.0133;0.6048;0.0122;final;-114.085;0.161;-11.551;0.044;-0.053;0.064;0.163;0.044
58345;2018;8;15;final;204.222;0.050;387.607;0.038;final;65.8592;0.0134;0.5749;0.0123;final;-114.542;0.161;-11.442;0.046;-0.050;0.064;0.187;0.046
58346;2018;8;16;final;204.491;0.050;386.161;0.038;final;65.2948;0.0136;0.4866;0.0123;final;-115.030;0.163;-11.207;0.049;-0.048;0.065;0.210;0.049
58347;2018;8;17;final;204.697;0.050;384.858;0.038;final;64.7503;0.0137;0.3637;0.0124;final;-115.199;0.166;-11.092;0.052;-0.045;0.066;0.234;0.052
58348;2018;8;18;final;205.208;0.050;383.290;0.038;final;64.4598;0.0139;0.1888;0.0125;final;-114.986;0.166;-11.265;0.054;-0.040;0.066;0.240;0.054
58349;2018;8;19;final;205.710;0.050;381.891;0.037;final;64.3768;0.0141;0.0218;0.0122;final;-114.719;0.168;-11.587;0.057;-0.033;0.067;0.240;0.057
58350;2018;8;20;final;206.205;0.051;380.975;0.038;final;64.4102;0.0143;-0.0671;0.0123;final;-114.716;0.171;-11.822;0.060;-0.026;0.068;0.239;0.060
58351;2018;8;21;final;207.158;0.051;380.236;0.038;final;64.5181;0.0146;-0.1217;0.0123;final;-114.924;0.171;-11.883;0.063;-0.019;0.068;0.239;0.063
58352;2018;8;22;final;207.972;0.052;379.551;0.038;final;64.6696;0.0148;-0.1424;0.0124;final;-115.075;0.173;-11.853;0.066;-0.013;0.069;0.239;0.066
58353;2018;8;23;final;208.582;0.052;378.510;0.038;final;64.8280;0.0144;-0.1537;0.0124;final;-115.039;0.181;-11.822;0.070;-0.006;0.072;0.239;0.070
58354;2018;8;24;final;209.114;0.053;377.213;0.038;final;64.9609;0.0146;-0.1779;0.0125;final;-114.912;0.181;-11.769;0.073;0.001;0.072;0.239;0.073
58355;2018;8;25;final;209.674;0.053;376.018;0.039;final;65.0461;0.0147;-0.1031;0.0125;final;-114.827;0.184;-11.642;0.075;0.001;0.073;0.227;0.075
58356;2018;8;26;final;210.429;0.053;375.049;0.039;final;65.0545;0.0148;0.0338;0.0126;final;-114.795;0.184;-11.453;0.077;-0.002;0.073;0.210;0.077
58357;2018;8;27;final;210.959;0.054;373.852;0.039;final;64.9618;0.0150;0.1804;0.0126;final;-114.793;0.186;-11.294;0.078;-0.005;0.074;0.193;0.078
58358;2018;8;28;final;211.167;0.054;372.843;0.039;final;64.7573;0.0151;0.3020;0.0127;final;-114.832;0.186;-11.236;0.079;-0.008;0.074;0.177;0.079
58359;2018;8;29;final;211.130;0.054;371.732;0.039;final;64.4488;0.0153;0.3390;0.0128;final;-114.900;0.189;-11.256;0.080;-0.011;0.075;0.160;0.080
58360;2018;8;30;final;211.560;0.054;370.514;0.040;final;64.0652;0.0154;0.3917;0.0128;final;-114.958;0.189;-11.290;0.081;-0.014;0.075;0.144;0.081
58361;2018;8;31;final;211.806;0.055;369.437;0.040;final;63.6525;0.0156;0.4146;0.0129;final;-115.013;0.189;-11.312;0.082;-0.017;0.075;0.127;0.082
58362;2018;9;1;final;211.664;0.055;367.913;0.040;final;63.2552;0.0159;0.3853;0.0130;final;-115.107;0.191;-11.453;0.083;0.000;0.076;0.000;0.083
58363;2018;9;2;prediction;211.569;0.056;366.180;0.040;prediction;62.9301;0.0162;;;prediction;;;;;0.000;0.076;0.000;0.084
58364;2018;9;3;prediction;211.679;0.056;364.486;0.041;prediction;62.7133;0.0164;;;prediction;;;;;0.000;0.077;0.000;0.085
58365;2018;9;4;prediction;211.628;0.056;363.160;0.041;prediction;62.5892;0.0166;;;prediction;;;;;0.000;0.077;0.000;0.085
58366;2018;9;5;prediction;211.645;0.057;361.816;0.041;prediction;62.5010;0.0169;;;prediction;;;;;0.000;0.077;0.000;0.086
58367;2018;9;6;prediction;212.047;0.057;360.898;0.042;prediction;62.3788;0.0171;;;prediction;;;;;0.000;0.077;0.000;0.086
58368;2018;9;7;prediction;212.537;0.058;360.449;0.042;prediction;62.1501;0.0174;;;prediction;;;;;0.000;0.078;0.000;0.086
58369;2018;9;8;prediction;212.705;0.058;359.870;0.043;prediction;61.7475;0.0176;;;prediction;;;;;0.000;0.078;0.000;0.086
58370;2018;9;9;prediction;212.601;0.059;359.177;0.043;prediction;61.1222;0.0179;;;prediction;;;;;0.000;0.078;0.000;0.087
58371;2018;9;10;prediction;212.941;0.060;358.350;0.044;prediction;60.2866;0.0182;;;prediction;;;;;0.000;0.078;0.000;0.087
58372;2018;9;11;prediction;213.678;0.061;357.564;0.045;prediction;59.3245;0.0184;;;prediction;;;;;0.000;0.079;0.000;0.087
58373;2018;9;12;prediction;214.083;0.062;356.766;0.046;prediction;58.3551;0.0187;;;prediction;;;;;0.000;0.079;0.000;0.087
58374;2018;9;13;prediction;214.002;0.063;355.914;0.047;prediction;57.4960;0.0190;;;prediction;;;;;0.000;0.079;0.000;0.087
58375;2018;9;14;prediction;213.461;0.028;355.108;0.021;prediction;56.8531;0.0207;;;prediction;;;;;0.000;0.077;0.000;0.087
58376;2018;9;15;prediction;212.893;0.028;354.002;0.021;prediction;56.3961;0.0211;;;prediction;;;;;0.000;0.078;0.000;0.088
58377;2018;9;16;prediction;212.275;0.028;352.889;0.022;prediction;56.0656;0.0215;;;prediction;;;;;0.000;0.078;0.000;0.089
58378;2018;9;17;prediction;212.034;0.028;351.603;0.022;prediction;55.9224;0.0222;;;prediction;;;;;0.000;0.079;0.000;0.089
58379;2018;9;18;prediction;212.088;0.028;350.306;0.022;prediction;55.9283;0.0229;;;prediction;;;;;0.000;0.079;0.000;0.090
58380;2018;9;19;prediction;212.117;0.029;348.746;0.023;prediction;55.8707;0.0237;;;prediction;;;;;0.000;0.079;0.000;0.090
58381;2018;9;20;prediction;211.931;0.029;347.141;0.023;prediction;55.7857;0.0246;;;prediction;;;;;0.000;0.080;0.000;0.091
58382;2018;9;21;prediction;211.860;0.030;345.643;0.023;prediction;55.7494;0.0254;;;prediction;;;;;0.000;0.080;0.000;0.091
58383;2018;9;22;prediction;211.763;0.031;344.260;0.024;prediction;55.3843;0.0263;;;prediction;;;;;0.000;0.080;0.000;0.091
58384;2018;9;23;prediction;211.603;0.031;342.633;0.024;prediction;54.8717;0.0273;;;prediction;;;;;0.000;0.081;0.000;0.092
58385;2018;9;24;prediction;211.871;0.032;340.854;0.025;prediction;54.2874;0.0283;;;prediction;;;;;0.000;0.081;0.000;0.092
58386;2018;9;25;prediction;211.969;0.032;339.321;0.025;prediction;53.6003;0.0293;;;prediction;;;;;0.000;0.081;0.000;0.092
58387;2018;9;26;prediction;211.320;0.033;337.670;0.026;prediction;52.7624;0.0303;;;prediction;;;;;0.000;0.081;0.000;0.092
58388;2018;9;27;prediction;210.646;0.033;336.018;0.026;prediction;51.9066;0.0314;;;prediction;;;;;0.000;0.082;0.000;0.092
58389;2018;9;28;prediction;210.428;0.034;334.706;0.027;prediction;50.9552;0.0326;;;prediction;;;;;0.000;0.082;0.000;0.092
58390;2018;9;29;prediction;210.599;0.035;333.692;0.028;prediction;50.0091;0.0339;;;prediction;;;;;0.000;0.082;0.000;0.092
58391;2018;9;30;prediction;210.554;0.036;332.277;0.029;prediction;49.0913;0.0353;;;prediction;;;;;0.000;0.082;0.000;0.093
58392;2018;10;1;prediction;210.592;0.038;330.808;0.030;prediction;48.3612;0.0367;;;prediction;;;;;0.000;0.083;0.000;0.093
