MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
59352;2021;5;18;final;137.096;0.024;446.653;0.018;final;-182.0734;0.0111;-0.1333;0.0065;final;-106.203;0.101;-10.375;0.032;0.204;0.040;-0.073;0.032
59353;2021;5;19;final;139.382;0.024;446.488;0.018;final;-181.9842;0.0112;0.0440;0.0066;final;-105.891;0.101;-10.264;0.031;0.197;0.040;-0.071;0.031
59354;2021;5;20;final;142.062;0.024;446.194;0.018;final;-182.1300;0.0111;0.2771;0.0066;final;-105.602;0.101;-10.265;0.030;0.227;0.040;-0.129;0.030
59355;2021;5;21;final;144.518;0.024;446.092;0.018;final;-182.5058;0.0113;0.4653;0.0066;final;-105.556;0.101;-10.433;0.029;0.267;0.040;-0.204;0.029
59356;2021;5;22;final;146.638;0.023;446.087;0.018;final;-183.0591;0.0116;0.6161;0.0066;final;-105.780;0.101;-10.527;0.028;0.254;0.040;-0.207;0.028
59357;2021;5;23;final;148.357;0.023;446.319;0.018;final;-183.7359;0.0120;0.7012;0.0066;final;-106.114;0.101;-10.345;0.027;0.222;0.040;-0.183;0.027
59358;2021;5;24;final;150.055;0.023;446.007;0.018;final;-184.4377;0.0128;0.6778;0.0065;final;-106.686;0.101;-9.942;0.026;0.190;0.040;-0.159;0.026
59359;2021;5;25;final;151.671;0.022;445.578;0.017;final;-185.0358;0.0131;0.5120;0.0065;final;-107.551;0.101;-9.625;0.025;0.157;0.040;-0.135;0.025
59360;2021;5;26;final;153.177;0.022;445.002;0.017;final;-185.4186;0.0135;0.2683;0.0066;final;-108.338;0.101;-9.587;0.024;0.125;0.040;-0.111;0.024
59361;2021;5;27;final;154.610;0.022;444.641;0.017;final;-185.5433;0.0140;-0.0135;0.0065;final;-108.444;0.103;-9.735;0.025;0.155;0.041;-0.131;0.025
59362;2021;5;28;final;156.083;0.022;444.149;0.017;final;-185.4061;0.0135;-0.2723;0.0065;final;-107.950;0.106;-9.866;0.026;0.202;0.042;-0.164;0.026
59363;2021;5;29;final;157.787;0.023;443.296;0.017;final;-185.0586;0.0138;-0.4259;0.0065;final;-107.322;0.106;-9.999;0.028;0.215;0.042;-0.173;0.028
59364;2021;5;30;final;159.496;0.023;443.194;0.017;final;-184.6181;0.0142;-0.4360;0.0065;final;-106.855;0.108;-10.257;0.029;0.215;0.043;-0.173;0.029
59365;2021;5;31;final;160.764;0.023;443.056;0.018;final;-184.1962;0.0145;-0.3658;0.0065;final;-106.711;0.111;-10.524;0.031;0.216;0.044;-0.172;0.031
59366;2021;6;1;final;162.221;0.023;442.541;0.018;final;-183.8763;0.0140;-0.2431;0.0065;final;-106.911;0.113;-10.562;0.033;0.216;0.045;-0.172;0.033
59367;2021;6;2;prediction;163.505;0.023;442.197;0.018;prediction;-183.7088;0.0136;;;prediction;;;;;0.247;0.046;-0.168;0.035
59368;2021;6;3;prediction;164.269;0.023;441.834;0.018;prediction;-183.6734;0.0136;;;prediction;;;;;0.286;0.047;-0.163;0.037
59369;2021;6;4;prediction;165.267;0.023;441.100;0.018;prediction;-183.7182;0.0137;;;prediction;;;;;0.325;0.048;-0.157;0.039
59370;2021;6;5;prediction;166.494;0.023;439.956;0.018;prediction;-183.7435;0.0139;;;prediction;;;;;0.311;0.049;-0.153;0.041
59371;2021;6;6;prediction;167.446;0.024;438.758;0.018;prediction;-183.7213;0.0141;;;prediction;;;;;0.278;0.050;-0.148;0.044
59372;2021;6;7;prediction;168.455;0.024;437.773;0.018;prediction;-183.5146;0.0143;;;prediction;;;;;0.245;0.051;-0.144;0.046
59373;2021;6;8;prediction;169.987;0.024;437.040;0.018;prediction;-183.1307;0.0145;;;prediction;;;;;0.212;0.053;-0.140;0.049
59374;2021;6;9;prediction;171.662;0.024;436.470;0.018;prediction;-182.5958;0.0146;;;prediction;;;;;0.198;0.054;-0.127;0.052
59375;2021;6;10;prediction;173.062;0.024;436.107;0.019;prediction;-181.9125;0.0147;;;prediction;;;;;0.190;0.055;-0.111;0.055
59376;2021;6;11;prediction;174.245;0.024;435.721;0.019;prediction;-181.0984;0.0150;;;prediction;;;;;0.205;0.056;-0.105;0.058
59377;2021;6;12;prediction;175.462;0.024;435.399;0.019;prediction;-180.2080;0.0153;;;prediction;;;;;0.228;0.058;-0.104;0.062
59378;2021;6;13;prediction;176.463;0.024;435.075;0.019;prediction;-179.2833;0.0156;;;prediction;;;;;0.251;0.059;-0.102;0.066
59379;2021;6;14;prediction;177.561;0.025;434.798;0.019;prediction;-178.3906;0.0158;;;prediction;;;;;0.274;0.061;-0.100;0.070
59380;2021;6;15;prediction;178.436;0.025;434.545;0.019;prediction;-177.6043;0.0159;;;prediction;;;;;0.297;0.062;-0.098;0.074
59381;2021;6;16;prediction;179.161;0.026;433.960;0.019;prediction;-176.9662;0.0161;;;prediction;;;;;0.284;0.064;-0.141;0.078
59382;2021;6;17;prediction;179.981;0.026;433.149;0.020;prediction;-176.5258;0.0162;;;prediction;;;;;0.262;0.065;-0.197;0.082
59383;2021;6;18;prediction;181.538;0.026;431.986;0.020;prediction;-176.2952;0.0164;;;prediction;;;;;0.240;0.067;-0.252;0.087
59384;2021;6;19;prediction;183.466;0.027;431.219;0.020;prediction;-176.2278;0.0169;;;prediction;;;;;0.219;0.500;-0.266;0.500
59385;2021;6;20;prediction;185.261;0.027;430.693;0.021;prediction;-176.2894;0.0175;;;prediction;;;;;0.203;0.500;-0.248;0.500
59386;2021;6;21;prediction;187.007;0.028;430.374;0.021;prediction;-176.2100;0.0181;;;prediction;;;;;0.195;0.500;-0.209;0.500
59387;2021;6;22;prediction;188.612;0.029;429.729;0.022;prediction;-175.9286;0.0187;;;prediction;;;;;0.195;0.500;-0.173;0.500
59388;2021;6;23;prediction;190.249;0.029;428.702;0.022;prediction;-175.4069;0.0193;;;prediction;;;;;0.198;0.500;-0.154;0.500
59389;2021;6;24;prediction;191.976;0.030;427.561;0.023;prediction;-174.6224;0.0199;;;prediction;;;;;0.202;0.500;-0.156;0.500
59390;2021;6;25;prediction;193.889;0.031;426.274;0.024;prediction;-173.5963;0.0205;;;prediction;;;;;0.205;0.500;-0.170;0.500
59391;2021;6;26;prediction;195.537;0.031;425.001;0.024;prediction;-172.4131;0.0211;;;prediction;;;;;0.205;0.500;-0.180;0.500
59392;2021;6;27;prediction;197.242;0.032;423.956;0.025;prediction;-171.1658;0.0217;;;prediction;;;;;0.206;0.500;-0.180;0.500
59393;2021;6;28;prediction;199.019;0.033;423.204;0.026;prediction;-170.0120;0.0221;;;prediction;;;;;0.208;0.500;-0.171;0.500
59394;2021;6;29;prediction;201.014;0.034;422.032;0.027;prediction;-169.0334;0.0227;;;prediction;;;;;0.212;0.500;-0.162;0.500
59395;2021;6;30;prediction;203.147;0.035;420.675;0.028;prediction;-168.2398;0.0233;;;prediction;;;;;0.217;0.500;-0.159;0.500
59396;2021;7;1;prediction;205.003;0.037;419.388;0.030;prediction;-167.4787;0.0239;;;prediction;;;;;0.222;0.500;-0.163;0.500
