MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
58009;2017;9;13;prediction;239.469;0.061;337.510;0.073;prediction;328.8802;0.0043;;;prediction;;;;;0.147;0.043;0.054;0.038
58010;2017;9;14;prediction;237.971;0.061;335.789;0.074;prediction;328.3033;0.0043;;;prediction;;;;;0.164;0.043;0.095;0.039
58011;2017;9;15;prediction;236.982;0.062;334.366;0.076;prediction;327.7323;0.0042;;;prediction;;;;;0.181;0.044;0.136;0.040
58012;2017;9;16;prediction;236.165;0.063;333.130;0.077;prediction;327.1234;0.0044;;;prediction;;;;;0.000;0.045;0.000;0.041
58013;2017;9;17;prediction;235.469;0.064;331.486;0.079;prediction;326.3515;0.0046;;;prediction;;;;;0.000;0.046;0.000;0.043
58014;2017;9;18;prediction;234.971;0.065;329.972;0.080;prediction;325.4305;0.0048;;;prediction;;;;;0.000;0.047;0.000;0.045
58015;2017;9;19;prediction;234.317;0.066;328.306;0.082;prediction;324.3953;0.0050;;;prediction;;;;;0.000;0.048;0.000;0.046
58016;2017;9;20;prediction;233.520;0.066;326.499;0.084;prediction;323.2561;0.0053;;;prediction;;;;;0.000;0.049;0.000;0.047
58017;2017;9;21;prediction;232.386;0.067;324.494;0.086;prediction;322.1881;0.0055;;;prediction;;;;;0.000;0.049;0.000;0.049
58018;2017;9;22;prediction;231.495;0.067;322.625;0.088;prediction;321.1242;0.0058;;;prediction;;;;;0.000;0.050;0.000;0.050
58019;2017;9;23;prediction;230.317;0.067;320.851;0.090;prediction;320.1215;0.0061;;;prediction;;;;;0.000;0.051;0.000;0.051
58020;2017;9;24;prediction;229.184;0.067;318.529;0.092;prediction;319.2741;0.0064;;;prediction;;;;;0.000;0.052;0.000;0.052
58021;2017;9;25;prediction;228.415;0.068;316.345;0.094;prediction;318.5478;0.0067;;;prediction;;;;;0.000;0.052;0.000;0.053
58022;2017;9;26;prediction;227.372;0.068;314.017;0.096;prediction;317.9701;0.0071;;;prediction;;;;;0.000;0.053;0.000;0.054
58023;2017;9;27;prediction;226.738;0.069;311.771;0.099;prediction;317.4585;0.0075;;;prediction;;;;;0.000;0.053;0.000;0.055
58024;2017;9;28;prediction;226.119;0.070;309.723;0.102;prediction;316.9763;0.0079;;;prediction;;;;;0.000;0.054;0.000;0.055
58025;2017;9;29;prediction;225.586;0.071;307.768;0.105;prediction;316.3988;0.0083;;;prediction;;;;;0.000;0.054;0.000;0.056
58026;2017;9;30;prediction;224.857;0.073;305.564;0.107;prediction;315.7646;0.0087;;;prediction;;;;;0.000;0.055;0.000;0.057
58027;2017;10;1;prediction;224.064;0.075;303.040;0.110;prediction;315.1169;0.0091;;;prediction;;;;;0.000;0.055;0.000;0.057
