MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
59142;2020;10;20;final;175.829;0.049;305.561;0.033;final;-173.0135;0.0162;0.1477;0.0123;final;-115.280;0.390;-8.456;0.174;-0.047;0.155;-0.002;0.174
59143;2020;10;21;final;174.443;0.049;304.709;0.033;final;-173.1105;0.0162;0.0250;0.0124;final;-115.104;0.392;-8.284;0.175;0.000;0.156;0.000;0.175
59144;2020;10;22;final;173.243;0.049;304.010;0.032;final;-173.1120;0.0162;0.0231;0.0121;final;-115.124;0.395;-8.370;0.176;0.000;0.157;0.000;0.176
59145;2020;10;23;final;172.171;0.049;303.139;0.033;final;-173.1129;0.0163;0.0559;0.0121;final;-115.137;0.397;-8.580;0.177;0.000;0.158;0.000;0.177
59146;2020;10;24;final;170.962;0.050;302.442;0.033;final;-173.1915;0.0163;0.1156;0.0122;final;-115.157;0.400;-8.649;0.178;0.000;0.159;0.000;0.178
59147;2020;10;25;final;169.604;0.050;301.470;0.033;final;-173.3234;0.0164;0.1542;0.0123;final;-115.136;0.400;-8.522;0.178;0.000;0.159;0.000;0.178
59148;2020;10;26;final;168.200;0.051;300.624;0.034;final;-173.5104;0.0166;0.2076;0.0123;final;-114.976;0.402;-8.349;0.179;0.000;0.160;0.000;0.179
59149;2020;10;27;final;167.063;0.052;299.797;0.034;final;-173.7708;0.0167;0.3086;0.0124;final;-114.705;0.405;-8.225;0.179;0.000;0.161;0.000;0.179
59150;2020;10;28;final;165.261;0.052;299.258;0.035;final;-174.1049;0.0170;0.3337;0.0125;final;-114.473;0.405;-8.087;0.180;0.000;0.161;0.000;0.180
59151;2020;10;29;final;163.724;0.053;298.395;0.035;final;-174.4617;0.0172;0.3445;0.0125;final;-114.358;0.407;-7.854;0.180;0.000;0.162;0.000;0.180
59152;2020;10;30;final;162.249;0.054;298.306;0.036;final;-174.7433;0.0174;0.3312;0.0126;final;-114.290;0.410;-7.598;0.180;0.000;0.163;0.000;0.180
59153;2020;10;31;final;160.507;0.054;297.737;0.036;final;-175.0667;0.0176;0.2812;0.0127;final;-114.178;0.410;-7.477;0.181;0.000;0.163;0.000;0.181
59154;2020;11;1;final;158.533;0.055;297.085;0.037;final;-175.3212;0.0178;0.2189;0.0128;final;-114.017;0.412;-7.545;0.181;0.000;0.164;0.000;0.181
59155;2020;11;2;prediction;156.731;0.039;296.609;0.026;prediction;-175.4939;0.0084;;;prediction;;;;;0.199;0.043;0.017;0.042
59156;2020;11;3;prediction;155.011;0.039;296.100;0.026;prediction;-175.5485;0.0085;;;prediction;;;;;0.190;0.043;-0.016;0.043
59157;2020;11;4;prediction;153.748;0.039;295.459;0.027;prediction;-175.4931;0.0085;;;prediction;;;;;0.181;0.044;-0.049;0.044
59158;2020;11;5;prediction;153.106;0.040;294.661;0.027;prediction;-175.3132;0.0086;;;prediction;;;;;0.110;0.044;-0.034;0.045
59159;2020;11;6;prediction;152.177;0.040;293.553;0.027;prediction;-175.0285;0.0086;;;prediction;;;;;0.022;0.045;-0.007;0.046
59160;2020;11;7;prediction;150.948;0.040;292.737;0.027;prediction;-174.7238;0.0087;;;prediction;;;;;0.031;0.045;-0.043;0.046
59161;2020;11;8;prediction;149.293;0.041;292.444;0.028;prediction;-174.5291;0.0088;;;prediction;;;;;0.076;0.046;-0.100;0.047
59162;2020;11;9;prediction;147.841;0.041;292.080;0.028;prediction;-174.5863;0.0089;;;prediction;;;;;0.120;0.047;-0.158;0.048
59163;2020;11;10;prediction;146.132;0.041;291.680;0.028;prediction;-174.9253;0.0089;;;prediction;;;;;0.165;0.047;-0.216;0.049
59164;2020;11;11;prediction;144.167;0.042;291.265;0.029;prediction;-175.4888;0.0091;;;prediction;;;;;0.156;0.048;-0.186;0.051
59165;2020;11;12;prediction;142.082;0.042;290.712;0.029;prediction;-176.2486;0.0092;;;prediction;;;;;0.134;0.049;-0.132;0.054
59166;2020;11;13;prediction;140.171;0.043;290.330;0.029;prediction;-177.1522;0.0094;;;prediction;;;;;0.113;0.050;-0.079;0.056
59167;2020;11;14;prediction;137.751;0.043;289.679;0.030;prediction;-177.9743;0.0095;;;prediction;;;;;0.074;0.051;-0.046;0.059
59168;2020;11;15;prediction;135.171;0.044;289.008;0.030;prediction;-178.6232;0.0097;;;prediction;;;;;0.030;0.051;-0.020;0.061
59169;2020;11;16;prediction;132.778;0.045;288.492;0.031;prediction;-179.0147;0.0099;;;prediction;;;;;-0.014;0.052;0.006;0.063
59170;2020;11;17;prediction;130.763;0.046;288.021;0.032;prediction;-179.1293;0.0100;;;prediction;;;;;-0.059;0.053;0.032;0.065
59171;2020;11;18;prediction;128.964;0.047;287.414;0.032;prediction;-179.0321;0.0103;;;prediction;;;;;0.041;0.500;-0.023;0.500
59172;2020;11;19;prediction;127.542;0.048;286.847;0.033;prediction;-178.7627;0.0105;;;prediction;;;;;0.064;0.500;-0.021;0.500
59173;2020;11;20;prediction;126.201;0.048;286.765;0.033;prediction;-178.4543;0.0108;;;prediction;;;;;0.086;0.500;-0.020;0.500
59174;2020;11;21;prediction;125.114;0.049;286.817;0.034;prediction;-178.1973;0.0110;;;prediction;;;;;0.104;0.500;-0.022;0.500
59175;2020;11;22;prediction;124.393;0.050;286.390;0.034;prediction;-178.0752;0.0113;;;prediction;;;;;0.111;0.500;-0.028;0.500
59176;2020;11;23;prediction;124.134;0.050;286.300;0.035;prediction;-178.1491;0.0116;;;prediction;;;;;0.108;0.500;-0.034;0.500
59177;2020;11;24;prediction;123.503;0.051;286.671;0.035;prediction;-178.3635;0.0119;;;prediction;;;;;0.094;0.500;-0.036;0.500
59178;2020;11;25;prediction;122.520;0.052;287.024;0.036;prediction;-178.6417;0.0122;;;prediction;;;;;0.078;0.500;-0.035;0.500
59179;2020;11;26;prediction;120.897;0.053;287.516;0.037;prediction;-178.9622;0.0125;;;prediction;;;;;0.068;0.500;-0.032;0.500
59180;2020;11;27;prediction;118.809;0.054;287.930;0.037;prediction;-179.1609;0.0128;;;prediction;;;;;0.072;0.500;-0.034;0.500
59181;2020;11;28;prediction;116.094;0.055;288.341;0.038;prediction;-179.3032;0.0131;;;prediction;;;;;0.091;0.500;-0.041;0.500
59182;2020;11;29;prediction;113.355;0.055;288.529;0.039;prediction;-179.3035;0.0135;;;prediction;;;;;0.118;0.500;-0.053;0.500
59183;2020;11;30;prediction;110.652;0.056;288.684;0.039;prediction;-179.1908;0.0139;;;prediction;;;;;0.140;0.500;-0.063;0.500
59184;2020;12;1;prediction;108.287;0.057;288.451;0.040;prediction;-178.9653;0.0142;;;prediction;;;;;0.144;0.500;-0.066;0.500
