57994;2017;8;29;final;234.838;0.065;362.950;0.048;final;336.5670;0.0038;0.1324;0.0145;final;-111.143;0.106;-12.296;0.036;0.055;0.042;0.188;0.036
57995;2017;8;30;final;235.161;0.066;361.473;0.049;final;336.4409;0.0036;0.0910;0.0146;final;-110.913;0.106;-12.302;0.037;0.074;0.042;0.203;0.037
57996;2017;8;31;final;235.389;0.066;359.466;0.049;final;336.3739;0.0035;0.1055;0.0148;final;-110.781;0.108;-12.207;0.037;0.099;0.043;0.219;0.037
57997;2017;9;1;final;235.562;0.067;357.063;0.050;final;336.3065;0.0034;0.1340;0.0149;final;-110.805;0.108;-12.121;0.038;0.125;0.043;0.235;0.038
57998;2017;9;2;final;236.028;0.062;355.000;0.046;final;336.2105;0.0062;0.1463;0.0138;final;-110.974;0.103;-12.176;0.035;0.139;0.041;0.228;0.035
57999;2017;9;3;final;236.808;0.061;353.230;0.046;final;336.0602;0.0064;0.2014;0.0136;final;-111.138;0.103;-12.353;0.035;0.152;0.041;0.208;0.035
58000;2017;9;4;final;237.536;0.061;351.605;0.046;final;335.8088;0.0068;0.3011;0.0137;final;-111.166;0.106;-12.502;0.036;0.165;0.042;0.188;0.036
58001;2017;9;5;final;237.920;0.062;350.129;0.046;final;335.4129;0.0071;0.4775;0.0137;final;-111.055;0.106;-12.478;0.036;0.177;0.042;0.168;0.036
58002;2017;9;6;final;238.534;0.062;348.089;0.046;final;334.8353;0.0075;0.6648;0.0138;final;-110.928;0.108;-12.265;0.036;0.190;0.043;0.149;0.036
58003;2017;9;7;final;239.949;0.062;346.217;0.046;final;334.0753;0.0047;0.8328;0.0138;final;-111.002;0.106;-11.981;0.035;0.166;0.042;0.156;0.035
58004;2017;9;8;final;241.033;0.062;344.387;0.046;final;333.1783;0.0043;0.9041;0.0138;final;-111.199;0.098;-11.820;0.033;0.131;0.039;0.170;0.033
58005;2017;9;9;final;241.460;0.062;342.815;0.046;final;332.2057;0.0042;0.9404;0.0139;final;-111.301;0.098;-11.889;0.034;0.128;0.039;0.143;0.034
58006;2017;9;10;final;241.406;0.061;341.734;0.045;final;331.2427;0.0040;0.9249;0.0136;final;-111.304;0.093;-12.065;0.032;0.137;0.037;0.101;0.032
58007;2017;9;11;final;241.149;0.061;340.693;0.045;final;330.3474;0.0038;0.8592;0.0137;final;-111.308;0.093;-12.193;0.032;0.145;0.037;0.059;0.032
58008;2017;9;12;final;240.712;0.061;339.184;0.045;final;329.5616;0.0034;0.7488;0.0137;final;-111.412;0.093;-12.229;0.032;0.154;0.037;0.017;0.032
58009;2017;9;13;final;239.490;0.061;337.433;0.046;final;328.8956;0.0032;0.6369;0.0138;final;-111.625;0.096;-12.177;0.032;0.161;0.038;0.050;0.032
58010;2017;9;14;final;237.894;0.062;335.801;0.046;final;328.3166;0.0148;0.5645;0.0139;final;-111.775;0.101;-12.170;0.034;0.180;0.040;0.106;0.034
58011;2017;9;15;final;236.997;0.062;334.277;0.046;final;327.7357;0.0146;0.5783;0.0139;final;-111.734;0.101;-12.205;0.034;0.194;0.040;0.161;0.034
58012;2017;9;16;final;236.151;0.062;333.110;0.046;final;327.0874;0.0073;0.6602;0.0140;final;-111.452;0.106;-12.204;0.036;0.201;0.042;0.178;0.036
58013;2017;9;17;final;235.437;0.062;331.475;0.046;final;326.3165;0.0084;0.8362;0.0140;final;-111.028;0.098;-12.076;0.034;0.206;0.039;0.181;0.034
58014;2017;9;18;final;234.932;0.063;329.981;0.047;final;325.4077;0.0070;1.0116;0.0141;final;-110.641;0.098;-11.871;0.034;0.210;0.039;0.184;0.034
58015;2017;9;19;final;234.376;0.063;328.251;0.047;final;324.3805;0.0070;1.0991;0.0142;final;-110.403;0.101;-11.712;0.035;0.215;0.040;0.187;0.035
58016;2017;9;20;final;233.504;0.063;326.435;0.047;final;323.2752;0.0069;1.1158;0.0143;final;-110.345;0.101;-11.669;0.035;0.210;0.040;0.174;0.035
58017;2017;9;21;final;232.368;0.062;324.511;0.046;final;322.1571;0.0068;1.0613;0.0139;final;-110.402;0.103;-11.680;0.036;0.202;0.041;0.156;0.036
58018;2017;9;22;final;231.480;0.062;322.598;0.046;final;321.0960;0.0067;0.9977;0.0139;final;-110.531;0.106;-11.667;0.037;0.193;0.042;0.139;0.037
58019;2017;9;23;final;230.274;0.062;320.857;0.046;final;320.1448;0.0066;0.9100;0.0140;final;-110.630;0.108;-11.575;0.038;0.209;0.043;0.186;0.038
58020;2017;9;24;final;229.145;0.062;318.532;0.046;final;319.3214;0.0064;0.8000;0.0140;final;-110.639;0.108;-11.514;0.038;0.233;0.043;0.257;0.038
58021;2017;9;25;final;228.435;0.062;316.343;0.046;final;318.6118;0.0062;0.6369;0.0140;final;-110.437;0.111;-11.541;0.039;0.257;0.044;0.328;0.039
58022;2017;9;26;final;227.385;0.062;314.011;0.047;final;317.9914;0.0061;0.5409;0.0141;final;-109.996;0.111;-11.594;0.039;0.281;0.044;0.399;0.039
58023;2017;9;27;final;226.734;0.063;311.772;0.047;final;317.4338;0.0061;0.5186;0.0141;final;-109.580;0.113;-11.708;0.040;0.269;0.045;0.341;0.040
58024;2017;9;28;final;226.104;0.063;309.703;0.047;final;316.9079;0.0061;0.5449;0.0142;final;-109.376;0.113;-11.760;0.040;0.249;0.045;0.249;0.040
58025;2017;9;29;final;225.595;0.063;307.802;0.047;final;316.3777;0.0061;0.6105;0.0142;final;-109.462;0.116;-11.790;0.040;0.228;0.046;0.157;0.040
58026;2017;9;30;final;224.854;0.063;305.599;0.047;final;315.8116;0.0060;0.6537;0.0142;final;-109.631;0.116;-11.834;0.040;0.235;0.046;0.126;0.040
58027;2017;10;1;final;224.077;0.063;303.059;0.048;final;315.1924;0.0059;0.6522;0.0143;final;-109.719;0.116;-11.950;0.040;0.252;0.046;0.117;0.040
58028;2017;10;2;final;222.819;0.061;300.646;0.046;final;314.5385;0.0200;0.6786;0.0135;final;-109.641;0.116;-12.054;0.038;0.279;0.046;0.109;0.038
